0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
0
0
1
1
1
1
1
2
3
3
6
6
8
10
13
16
16
16
17
17
19
19
20
21
22
23
27
28
28
30
30
31
31
31
33
33
36
34
35
37
38
39
41
44
49
51
52
53
53
57
56
58
60
61
61
61
62
63
64
65
66
69
69
71
75
75
77
78
82
85
85
86
86
90
90
90
90
90
91
94
96
98
103
104
103
104
104
107
107
108
110
110
112
115
119
120
124
126
127
128
129
134
136
138
140
142
143
149
153
154
158
159
165
167
181
184
194
199
207
215
219
232
245
253
262
270
274
281
292
304
313
315
317
334
337
346
354
368
377
377
385
388
402
410
424
430
435
436
438
449
455
463
472
490
499
502
519
523
529
539
550
560
569
585
595
628
638
647
652
662
676
686
692
700
710
717
718
722
736
737
739
742
744
747
751
754
761
768
770
773
781
787
815
825
829
841
845
856
880
904
921
955
984
1004
1020
1062
1093
1127
1149
1171
1193
1221
1269
1321
1353
1379
1420
1455
1498
1569
1656
1709
1727
1751
1784
1823
1896
1939
1976
2037
2059
2101
2149
2233
2287
2357
2417
2457
2499
2577
2675
2771
2851
2922
2952
3013
3077
3180
3256
3323
3409
3458
3511
3551
3628
3702
3791
3831
3891
3974
4060
4144
4222
4311
4356
4404
4465
4533
4626
4664
4714
4784
4822
4853
4894
4932
5008
5046
5055
5069
5114
5162
5222
5291
5326
5343
5371
5407
5443
5534
5593
5642
5676
5705
5732
5766
5811
5872
5903
5933
5956
5984
6037
6076
6106
6136
6157
6177
6194
6214
6253
6274
6301
6322
6326
6342
6360
6379
6401
6411
6421
6434
6445
